,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
1206787,-374467822159.0579,-71522563711.18794,-9879442562.119734,94998419.35568358,7694.234557015396,1204.6955805390303,-276.1745921597433,129.33773973308385,-15.74480092239079,4.409275735487024
84678,-374542724421.7163,-87342098352.85794,-7769754209.689324,72136830.36200438,-8435.957921222429,127.25812586080153,-143.8208021212874,19.845858348288097,-15.55895665007702,2.394885137779716
4609517,-374622141352.65155,-25082598714.899963,7999323676.6028385,56808595.03059012,3785.5137787117624,-16735.32676106658,344.91190765409004,-58.75165912222901,-61.71436101858879,-4.049991893238752
2990624,-374572166321.48047,-88223529692.82016,-6527926678.734786,86296087.06178762,-15251.377934818289,874.4594367498637,-167.18086682615404,145.63660499555866,-15.611960688194861,4.102388274892983
931354,-374355520845.446,138060483148.2366,700362886.5269849,24028800.22957279,-9723.286966958805,1185.9994151531926,-363.2941583669874,-2.254411225986891,-37.55882882227893,-3.8604088522023012
2370732,-374172528919.0561,91979538684.94302,3001739697.985513,-63131254.46739963,-15507.265695541797,6275.852071506157,-367.7991479599745,-19.328594071175836,-14.078707671107852,-9.749026771062983
4681153,-374973714586.64465,141876156315.26688,4687352464.68087,-87521185.86126728,-17637.577629122974,10768.424312925368,-542.7625330565703,-38.86392330970669,-8.2812145096088,-11.877057023099972
6032236,-374464073604.46484,-65566877120.08268,-9060692372.37337,-91718744.0966462,11224.660087414157,-42.25959865875858,-12.943045337452157,-49.14928792256478,-3.7486350298193614,-9.714402672150788
3166796,-374638597831.13635,-80981850526.97215,-1763558887.8260481,-121133927.29115514,-27157.460986980277,3204.834855019977,39.109437089336105,-52.00473577545119,4.5597775754825225,-11.581954716932765
816759,-374098796611.74274,168477567429.2607,-4439918914.83269,-88471709.09995739,-31014.421021127542,-329.50925211604056,-123.96161262875624,47.1299658683432,-35.56556285364348,-9.54034203666756
242787,-374674553484.10254,-87309125688.56824,218346281.57064146,52135954.80923143,-26688.926207420085,3354.6527012724137,-184.3213257490328,-28.41214708699235,-8.91822202556732,-0.10832355704816113
5140121,-374199089707.6059,126646259178.85199,-670268019.9931736,124079078.81332287,-17516.100015651908,-2548.4790510858297,-320.5768757472735,30.459129468205635,-53.0401704847126,3.3989708181308664
250831,-374648941288.64197,-78234380560.1514,-1515300696.3606584,11064222.61302238,-26673.72560859378,4608.848506234347,-183.4959665438144,-29.28705286691622,-3.5585898806708642,-2.530893650211914
5603028,-374942638519.85657,-91812053075.54553,15518486089.450853,-44725853.07939252,-29050.088828388303,1288.0236030620945,4.159694042106532,-124.89493005358439,-7.642182494182813,-10.386842235913411
1395674,-374366969077.8775,-69592361360.52477,-308190318.1604919,-48737741.254098035,-29328.70170729667,-5896.27615874219,260.5830199108184,-31.697677607135997,-23.568024219411644,-7.292012787638905
3866479,-374577531233.8624,-87303263342.20964,-6893142053.057558,70904754.36944877,-8730.366685569636,732.7653840080825,-163.82665030418437,6.774166676458079,-14.33514262161351,2.0696567034482323
5661093,-370076270634.8352,-74545767739.17139,-14614063762.181643,67704105.2535705,3682.832129069497,-3.4078275953876216,-176.6898852342501,42.318692129073185,-15.2208193724553,3.1466170335261596
1430915,-374547864524.11194,-78718016951.91826,-4586136515.989812,-111319041.92158994,-18492.912780214214,1331.143379284215,66.29229010356569,34.02922301515644,0.22780673379509261,-10.211704175935626
3532249,-374596377183.07446,-79643170002.40726,-4501248818.867027,-11023476.088110548,-19279.24095994941,2065.6910722924345,-83.96471150151592,-2.4492573735145515,-6.3701641638310065,-3.614420210513049
5701528,-374573331152.57605,-88118419128.25,-6431956669.741501,-75682204.0401882,-21342.05150590445,1008.1017629958365,53.637763499041014,13.26932746439024,-2.1889462677248774,-7.406786353244289
4735173,-374632380889.5255,-70992595438.34131,-2427470002.9878936,-15932114.157433247,-18899.97673299609,3670.667472624804,-147.25715402086053,46.23151537094731,-3.7108263057371067,-4.065575446415952
2647729,-374661116481.06476,-69481631775.35059,1931991585.7651618,-69625693.97976431,-22512.42364622882,3351.80820261097,-63.37718421040938,-33.604495635619315,-1.0937441021148289,-8.985649656477976
4691249,-374529995095.4033,-83020450170.7649,-8104613435.665452,-127374330.95443797,-9368.224078572544,1113.2646467152097,74.45625168922206,-19.62816621487996,2.6730948493977817,-11.187522516422405
5029716,-374673999506.1286,-71057109681.77783,1368227290.45678,36820247.263412,-20407.587319712715,3088.8624695734384,-194.02452046541083,-14.138909365012887,-10.142058568534273,-1.651795121421707
3716396,-374484002986.4621,-76615018437.77206,-9611754909.85708,38229177.914829336,12255.160886841762,363.74011936931157,-183.77855542688312,122.57085504689195,-12.151767840605814,0.29338588656718934
1819682,-374510992570.7068,-9861810687.412611,14010363835.091173,87450626.80177744,-26294.65536660649,2072.7409841727185,-284.65766656466576,-68.61698192048941,-26.2428694954283,-1.3765739446428005
4101101,-374651362447.4565,-88030436171.56062,-401170580.9413388,111048433.46431209,5075.451731997224,2584.1638727329164,-331.92401445050064,135.42343464645748,-13.747171423410279,3.7905597688750037
5016535,-374051120465.8894,142275986012.91437,3840802293.8552914,-71835310.4267881,26469.380937309943,7996.115278890462,-604.978763929263,24.93100924527354,-13.404422464681938,-12.018357632063115
3084581,-374208415053.6953,91657678035.11104,5403197963.285216,75888662.36469936,-27216.628719191744,6180.363759404783,-506.9920392662023,-19.3984386010423,-26.817927454071413,1.5014229835331578
4321944,-374575879957.92053,-88028931937.60759,-6358654102.221874,115697583.98877995,-21334.006466612405,606.2638486424272,-176.20355105988133,55.748167205268146,-18.958922952751216,5.730568737785123
1632083,-374422083378.26,-74983289610.8018,-11265776286.112095,-117203909.06742918,8436.576568080203,-1737.9559665327465,100.89455355018794,-14.732876265512122,-4.069721202273474,-10.628344173907953
5494452,-374606466167.17053,-86303290503.80533,-3242317098.544866,-124151903.50041434,-19231.507157019496,584.2714215699897,117.51025511217354,24.95812157441599,0.26851976689313195,-11.180787515774151
2874501,-374254384023.70306,50144706076.03669,-2341624612.960878,61619339.60040959,17003.367349250915,-10079.728791001655,-3.2554489443145145,-16.24180817724262,-53.66884316330628,-1.978837121372335
5014376,-374395909431.9473,-71046361643.40013,-11974472866.86173,115759050.32021685,9803.211401047345,-452.0946393033602,-248.71266473362545,10.560925494901369,-20.719746494826307,5.395277491214214
3779275,-374676424759.6442,-70662540163.00262,1550082514.969185,-80327913.74007879,-21697.12336744104,2724.2180526769494,-28.495677891292623,-36.821062884653934,-1.3883414686548035,-9.714339604954812
4605838,-374153434831.27075,171369521418.08224,-3427551511.989965,-77831343.73116675,-20586.776359842774,1723.5956765286535,-247.43083994943834,32.05868343401523,-31.788778814879254,-9.419585232203124
5470833,-374347969050.1994,53382961761.88976,7823851082.00298,38378784.71332047,-22892.21671000873,8466.917265204584,-516.5455137509292,-41.446304624722686,-14.134531488319745,-3.436538322427203
4400585,-374521068786.5908,-65789451140.89901,-6566268827.142719,-60674774.75308514,19778.340675336145,3222.072613561228,-197.79238161472463,57.030293090272615,1.0766199036268924,-7.6210098800427355
1544417,-374788933428.84357,301758498240.28564,-8266781489.636761,87535563.82918762,-26370.384900332378,19689.460693440884,-1203.0622257094062,79.26054811655838,-20.11794429967151,3.269243178329042
5920985,-374588231954.5537,-86303263776.58867,-4559648743.989914,-109292870.55234925,-21624.173667498722,24.731150202741585,127.65091200482883,-21.559634143902795,-2.14657612523615,-10.32007057935343
4782438,-374312948980.25867,135255545496.7773,-1772264525.4471743,-26503790.58574352,-11513.59422252416,1016.927591508572,-281.0971556428277,2.9076279847155413,-33.29555914969916,-6.901825208896652
4958487,-374665345210.47095,-68814503939.71544,1706906703.1450067,81840238.5909226,-20556.135854602766,3651.9336809817432,-273.5298143106834,-5.734616244508314,-12.884192189853716,1.4001871219024016
666519,-374626573206.47064,-79083830691.85434,-1753543768.9969864,93873252.42057532,-26202.424933312577,3410.2441135757203,-247.05395337953473,-9.335754468381063,-12.87911111302841,3.1840748260703515
1426086,-374554386749.9207,-22028281912.113583,7448181043.339436,42099399.61188764,4014.940161289708,-18870.449911456664,435.6490507533534,-56.5283819878446,-65.57501038836905,-5.091009424838117
3019171,-374658241422.06915,-78809062523.24661,-559215181.8423936,89511617.40052633,-26941.293616259936,5154.853921018912,-302.44985611031757,-17.73466264145841,-8.9458254045289,2.665680949601137
5143454,-374603571810.04395,-86661733506.408,-3681131247.013098,19267079.309862018,-17748.164407606335,-148.82805000839582,-43.11754648605547,-6.62476360431913,-13.068553725299125,-1.870282591441686
309859,-374067772515.577,162371681039.01288,-3309075702.9706445,10647117.794813197,4268.688858467744,-353.4210496458273,-356.88593221386503,5.31076248418699,-41.34205529588413,-4.729406524307681
6602108,-374732383629.4534,-73869467190.03044,7015673113.81662,-44269473.19282677,23308.82670486496,5805.923301275866,-330.1992947262483,-45.33897189818046,4.402903640889742,-9.931206240635275
2800583,-374742643146.5122,-88430834740.9387,6113917234.780441,11807643.916527169,23501.71463049758,3351.1067817905737,-299.31138985192706,-23.419828863051915,-3.8152288923941167,-5.836282137160842
1151925,-374347641023.60864,-40861292338.966805,8579421484.575005,-32456361.179666866,-10621.09654886803,-10483.334104381387,300.06881865360197,-25.505761197624402,-39.183116385899794,-9.088560345903707
722643,-374499782224.6741,-79525176510.64362,-9886672536.086113,113300695.76439609,6186.799051118592,1448.723348464053,-294.8675704984912,101.07342941137102,-15.891420686620869,5.571487960347232
997626,-374234121364.8563,69816416051.77435,5736100273.901218,-45674539.68012681,-3906.903404928707,5515.439457593461,-380.52592928839783,-53.22590963182876,-14.434963027864915,-9.674329599298122
2293470,-374336570312.94946,-56521029489.07454,-11884389957.102995,-29187561.56385858,9702.01144188266,391.6552294133268,-108.83681293862811,-26.423661892931868,-8.547563098374074,-4.663089038588253
965719,-374631107105.2694,-88975302027.45647,-2050614113.5301776,-88812235.39976403,42595.27625275209,532.1039082173611,-121.43661012927333,-121.54513321439697,0.6697511639116392,-12.315199289568758
5996317,-374539964854.00134,-61346050146.2054,17669964638.635437,29018311.531983875,-32345.058537311335,-2306.861654910077,12.593153111270373,-101.38590747073913,-26.068080084889147,-5.972182700494386
3295533,-374523022605.61237,-75704840577.67995,-7968695696.295863,-7306152.996499205,-21274.84747326944,1419.7821604904614,-59.19968908931402,41.01755177338618,-8.132812890499563,-1.6078073756132745
6350439,-374638072762.6239,-88026266095.91519,-1902169549.8746169,13028955.985405207,-23856.726807974836,993.0167032971665,-56.81885589766042,-11.528473582541064,-10.432399108901357,-2.409593768573704
3992260,-374849566308.9229,-61792645226.701035,19633588727.163345,-26810191.610797405,-29331.24827110683,6069.840039243528,-223.09050811713385,-139.3078804667146,-2.7096222152811675,-10.096066053307046
3204744,-374119313211.4055,149242693183.58987,-2710871453.67148,-102998830.65475218,-29252.23836891434,-2058.6502875152905,-32.22740760628899,10.852160596387753,-36.31620353368127,-11.576717999634685
4587447,-374308464868.35846,138796717968.39746,96044765.29865095,18455847.70969594,-14932.859736646235,1221.0748570519097,-340.8109911876828,-0.9399919484203423,-37.2932424555167,-4.080398234357839
5879964,-370347438382.8277,-86317943774.62222,-316006652.8341337,45492000.26976324,3734.526722085653,1713.442083757297,-215.37503910836404,118.92329618272785,-10.555054524755448,-0.7543767849737765
6465876,-374671513402.2263,-73749816516.47995,1838597796.8088806,50200510.25099272,-21442.49878088692,3091.863446225289,-205.66486225740923,-11.014936471819682,-11.012986775988447,-0.7712503005436795
1938670,-374684133484.10223,-88438668165.45071,1227759928.1591918,-7609483.161891317,-25493.53201581075,3273.8082058095642,-109.31370433661702,-28.795336911814815,-4.148666267889344,-4.400573442785895
6513903,-374498576919.87994,-77901870583.04282,-9697413591.532259,-23072955.371024966,11656.948224528103,-1440.0254104383257,-38.7468685875847,-35.448600007067625,-10.9089469386357,-4.799963429242643
4702545,-374504682047.0445,-73899525827.95949,-7505352154.272568,103163842.7082415,11028.75925065093,1166.5603184741974,-296.4630561918133,121.41251484813799,-16.470562542323485,4.29468749289222
3116104,-374634903663.95624,-82198722291.12311,-1427198878.2518156,-45457365.834447004,-22503.228748530688,2189.6539104469466,-35.52537485352857,-13.148865846561797,-3.6055495970503313,-6.505585215369057
612837,-374151179080.3711,43363322316.31178,3726688693.1362376,-36894964.17461499,-29185.16330807227,-3239.4450025806477,27.65463513896696,-20.929742529615822,-32.71968635353475,-7.811811651060364
2225103,-374595900094.4984,-85843665157.83208,-3511928571.915348,-116586299.24132462,-14889.387647297383,-103.1969689625322,118.12853830798292,0.649878260782223,-1.6984799380924551,-11.14605533391398
2947119,-374694289145.51575,-74023281106.13391,3566996936.8371453,-6081441.565615638,-21336.533449360486,3713.9268722890442,-158.19162698511104,-35.31730463687894,-5.174488345768297,-5.035258290759204
1813678,-374985813244.5124,63933097773.566444,-1963813439.0517786,-44206968.34515893,-23870.143630068775,-12652.221801188289,337.47026912386843,14.369202992038696,-54.65550026643546,-7.809069365802432
4079002,-374258368497.6102,-29230609221.187767,10908439901.037935,-97067355.9549596,-8477.459674676817,-8799.5007469095,300.9857639476717,-86.60042673287467,-31.708267106746096,-14.351497554005626
2686770,-370063828039.6737,54517674441.56009,1413011062.6434093,-99410126.56742696,-25847.524697191035,-8947.809784565583,289.06440965496097,-24.129981595952653,-41.28619744842646,-12.058823231918185
2398141,-374758677175.3344,-84773218906.89809,20454385775.416653,44114397.195135094,-30107.272614076788,554.5060657554508,-93.62068595012548,-123.60674236515429,-18.471784900335777,-5.489140901967179
2280207,-374520476452.8531,-3343715364.6818233,8470806270.277076,9952750.663513921,-3089.485643512535,-17526.37087270197,430.94423884352017,-33.965921597731516,-62.6233135799936,-7.0740934768809085
2166287,-374344583681.1481,-56650640137.81407,-14066001730.608929,2053229.5500415573,23573.97616759342,-1882.9301385089611,-109.72503916779803,-31.533838686702506,-15.131089804191681,-2.731866881273184
4907206,-374491807210.7308,-85845769358.5361,-10011930961.344036,-126688841.61644632,11121.39578529431,-2016.2977384922115,123.99380503322253,-53.944186943682006,-2.6663821735279587,-11.814352351724477
1376103,-374581544192.63947,-52956771224.60179,17928673769.354694,124314764.53759263,-31424.818423419158,402.6502483916285,-216.32344577561852,-80.71082514337928,-28.870520045668258,0.5752241440837154
1020440,-374412464809.3133,-55651699549.61496,16301938961.986267,-47511563.65023815,-24597.72020582843,-3536.0464337658773,124.50023958877162,-114.82808084139428,-22.558522044489496,-11.309696274355584
3861606,-374589897014.72925,-88243774842.45087,-4402757242.450476,70333852.45633732,113654.97680430293,2404.270893291379,-614.2973295760391,-33.94597836504504,-4.261636315152599,-3.032739517727231
391832,-374522469668.36816,-85367008260.18349,-8770348639.158531,-23877950.053231414,11723.837836201963,-778.3696462132841,-54.620757543496595,-39.508096905493645,-8.651200778083806,-5.013807641362065
3284345,-374100046611.5548,116080822026.59718,3504005040.0098643,-99115184.62725148,16972.573949696438,7968.01893034224,-511.04457755115726,8.39756292587003,-8.47317314185424,-13.3327870312204
4256726,-374183893773.9135,151854059917.66455,-1450563120.6775959,100079611.12985063,-5408.422588760496,1124.0292958472432,-483.4032068841287,17.977017177888072,-45.08873174349368,1.3858596324065802
5199678,-374530497888.4081,25537032402.658474,9646951605.69936,-83637644.44961436,33218.81015031361,8766.99043527984,-523.8118739335657,529.1792012495296,2.3901254189110723,-10.54440317569684
2707705,-374638219414.42975,-81011434321.53828,-1429527794.2234824,-43049926.28658073,-26659.865004553205,3327.875169447879,-66.67970755240404,-39.50504481221501,-1.6356968545151347,-6.305400119738938
5371021,-374809376121.95795,10750566831.151363,5635179861.835457,35680527.91352432,227979.1939685082,-6981.298416145627,-720.8045713761619,-248.39287298000198,-29.93803276512409,-13.766099099468741
2412961,-374634976309.961,-81460482443.73248,-2099703254.9101975,115829168.99062395,-26672.536176632093,4059.4670071700443,-293.44958326331806,-3.3472038739289656,-12.939157805751377,4.823253918606108
4119255,-374689615025.5491,-80768752162.91429,885353914.3609685,990989.435138686,-21400.476642992497,3616.8528480463747,-153.002270926109,-15.240764018543226,-4.752813816576141,-3.8423977617267746
3659563,-374452738830.1506,-76279239589.93613,-10317603058.188133,17339852.835340478,10658.059088284159,697.6403922048565,-163.26833726048963,94.89325249773609,-9.65520642463585,-1.064562258253639
6306932,-374591989359.06793,-88236365678.11827,-4428052426.974341,-115966050.27191897,-21405.555659065543,-151.66472256467637,143.5208266631519,-1.1771237174802216,-1.8056755141286307,-10.689517028064147
2471035,-374510213405.8493,-80072394888.42729,-8827061244.685957,48958904.846494645,-22512.81957540049,806.9806388557406,-99.6328971455591,50.807431980504816,-13.558223915518147,1.7295470990052768
3703263,-365502676611.2777,155139411944.83374,-3788872844.3107643,-72282964.29240216,-13074.347156011847,-1368.1743932588306,-152.0124976410497,8.691071820256337,-36.82101274142006,-9.652246627769422
4142623,-374596270510.13806,-70533078416.65048,-1791661762.8746986,-75360392.17573453,-24920.391027930404,3108.6061403289696,-33.86659529008869,-30.39112206623325,-0.5182439676561701,-8.483952951571148
6195421,-374446068268.23376,35823097194.76464,2897377830.7474284,71752169.13913739,-30187.950481342275,-8908.876532295439,101.17467649222722,7.969190713796542,-53.65211828868109,-0.5340981560295838
4938325,-374595796655.6156,-80996104384.07204,-3874559008.5668664,-33192062.28413035,-23663.714366303146,900.6539522347897,-0.1068345509472869,-11.109212529860855,-7.300816784815882,-5.162770194964444
4668322,-374162060104.41785,164234989515.8656,-2073361113.2355332,40899902.38839554,-20919.458498690692,1657.9305947325051,-389.57626571082244,30.30334117429288,-41.2615599464467,-1.973264837907076
4278578,-374708007692.1494,-83296580514.84438,2809966722.3395243,-2303315.140411586,-22204.977035008036,2431.50785216891,-104.34146326517461,-24.71502498429592,-7.253441990518042,-4.559204907097985
5982246,-365941586752.0995,-85817088754.68819,-8682004903.333307,34061027.83498626,10260.040676319992,-662.0895077544661,-127.49697354043144,-21.13864092056839,-13.214711017240775,-0.9438565595533587
4133515,-374099279885.1484,58142731491.1549,4945600588.545276,44737633.91591093,-31753.226723902248,26.94125923080653,-200.3189724744601,-3.8100780925640096,-34.4309917995675,-2.437050846956084
2256003,-374589985318.0227,-80758319668.69572,-4698964331.468493,18298550.368085776,-24174.16192672365,1069.0050692985355,-69.17439605864186,4.211428219624116,-11.11285336969218,-1.4030042411876364
1666298,-374539049458.9016,-81296122440.15189,-8690458013.735844,-89005880.61067224,-24625.390996299186,1399.6125172261268,63.07087957631377,13.184779226608816,-0.7718793266424171,-7.72120001364306
4801952,-374642405845.08435,-87224943794.78314,-1237341304.958037,-109722053.51244806,-26576.40142072363,3511.2914625502726,17.78965541199841,-56.178884587810316,5.002213458953939,-10.91172050925366
5221425,-374557870397.74304,-76398311968.27858,-5208627076.066516,60331300.55312405,91940.16450670497,1773.1820620579465,-521.4907040581329,-43.569631848162615,-7.321589616122905,-2.958093615400551
5407628,-374633923902.7932,-79691416614.45628,-1756279722.4555616,37598824.492102265,-19016.91211313371,2278.488310690881,-157.77686962396885,58.696341477158605,-10.373245483440572,-0.34343505079646636
5423649,-374751549731.4725,-72982703211.30115,20266614594.823097,13397500.279361889,-17582.922847634913,1882.94100013561,-153.33270296642095,-143.54226951478543,-13.572055577573144,-8.082029765341039
2438698,-374705946747.17535,-87069790070.29865,2987556329.434234,96523306.2525737,-26323.074640467,3046.8916888671,-235.0528701186972,-17.183856644685022,-13.79924697025298,2.3383787585245446
5840792,-374808057996.29395,-91364128077.2656,8836316315.152859,-72753415.34597239,136408.69522152308,5599.301811460648,-631.1043300799838,-130.8955496092353,14.148909284639634,-13.890261246350953
2417891,-374702928621.5382,-82522203307.40727,3668684007.697723,33182759.95501747,-26421.36028109853,3121.773934335445,-162.35393359233342,-32.17685626511013,-9.066369700520257,-2.1869177127820243
5848862,-374333198155.2077,154106929440.83228,-45502324.53400582,38784211.70295847,2781.735907387007,2952.645869011489,-500.0425201969601,-11.021992577053053,-35.919560707431614,-3.4040538623256067
1344270,-374669281394.0037,-78915936584.59578,-42596993.436105646,68284588.8077022,-27091.50559519865,4499.074118010362,-252.39193448547243,-22.581771060974408,-8.648510733976508,1.106381626415939
1183752,-374757578767.1711,-92377276184.33632,8515688356.44613,-91051183.05563813,91149.6265837117,2558.5046288213175,-354.9728183404091,5.0247283386133175,6.553643378982763,-15.581005334849205
2129449,-374981838429.3965,214737037131.14777,-7527048188.988415,-64991794.032874756,-4315.985227418479,1919.3558204420096,-362.6894385791585,25.519236478597335,-35.980064094893876,-8.751328215290645
3812629,-375025627005.5097,63584049039.148796,5117390784.182948,116847870.64600688,-28510.92000410325,-1993.7967322423633,-237.24712647402728,0.43298833211993404,-45.30524094410307,2.28091513702783
4583430,-374805886523.8381,293691303076.8539,-8066392472.966341,-15468007.386301998,-25314.982100863035,19346.304085260374,-1054.9265726110204,51.027821324759316,-11.447494926426506,-4.029622656565165
4723361,-374521764945.97485,-82685522930.10623,-9586546848.404402,-106622450.75594768,12059.03545968042,779.9431583668488,-6.965286851600245,90.35164345210531,1.499151451072072,-9.619048638905301
463632,-374090941006.60675,136899318076.14058,-2805497981.119533,110815613.9752031,124054.7146456079,-1959.9598697653962,-783.6043505875085,102.73721964410628,-44.223972447571214,-1.9553256093197868
5273961,-374129440280.7362,38163467359.23676,-535107377.35730326,-38312831.45208786,-5639.998831883741,-12903.336108834459,305.8883646006296,-20.111106057483944,-51.840864888020946,-8.408535837106985
2327108,-365468361806.0067,125868386273.68213,4201387951.8999705,-89446845.79022744,3121.957186751676,5939.430620066647,-418.92484226551755,-9.488032271405617,-15.934945318237306,-12.672924934151068
3673447,-374058056239.1001,92792817814.54102,4956524566.394574,-39849210.194536716,-3593.9827538015297,2752.628477467216,-314.70959608544115,-20.628313346404052,-23.761918779920048,-9.254714774995543
1182493,-374643049980.7007,-86931722701.37817,-1959583260.3448448,-64108023.91626723,-26996.284294339333,3703.177093625454,-45.10166849868036,-41.58552381130708,1.7204939260120884,-7.57228966726122
812615,-374563496545.2188,31667898435.552032,2488031781.2483644,17804672.675176833,138734.29525994233,-3915.002344926853,-539.4799279924932,-168.10305292118406,-28.23840046174266,-10.575970076107302
5524249,-374582866664.9433,-69407707612.22864,-4648466908.316551,-29942383.016852148,-20789.704776251478,1875.0696186936748,-58.8833557063162,-7.689607456613466,-6.48605159124393,-4.516657123106005
2129733,-374825230721.2954,25124638765.04396,-558172963.5442886,26272642.54962027,12626.602381996663,-2516.6867084213745,-186.79168393560587,-43.78448510208121,-31.215369152099647,-4.150824701287596
2025190,-374520755601.0968,-77856220609.70355,-6912466268.591285,86417922.82857837,-19538.089266183706,618.3608352109113,-155.00456731587417,36.88216849992278,-17.55218905270161,3.62414773352894
1253378,-374809060116.8773,-87894353626.29575,21448551731.36202,68507082.57815884,-29567.496447912,78.61798687860546,-107.66969137545286,-123.34234620970122,-21.29350236535693,-4.058024143843605
4253713,-374226726166.3623,84686633223.4026,5771408370.30365,-90172040.51512665,16921.653330679484,6705.013689458812,-447.79142482083967,-26.61787850524717,-8.759150934052993,-13.316759356961079
3857694,-374085540365.5674,187688183757.35574,-4063506537.449864,-56199891.591966026,-13462.526656081507,1230.473945102435,-296.60939729138687,27.114260042728187,-36.11548099768299,-8.241138354145013
2961398,-374552834308.08057,-79620784270.99513,-6573946446.234133,61976738.57714287,-20578.79284188494,2537.8697061516646,-186.76617308190032,26.967277141162995,-11.148291247035544,1.97479380393847
1686486,-374496068149.43665,-83051891205.48996,-10634507173.012058,-84199264.21521865,5891.722834734536,-273.54686059395686,22.994196416721053,93.06965400251539,-2.84302166785325,-7.707663756656476
998801,-374443210513.5372,41020435748.9479,1633599352.7172682,-12134310.153697714,17418.064050999463,-6999.536049801581,-14.75544223975382,-49.79817708546141,-40.32589458481352,-7.821225490871951
5365297,-374195346688.79156,34267500048.835716,4582084632.076123,119948674.13646083,-28738.290744668557,-2352.467963679537,-196.37854310008947,4.115300080506436,-42.82044101809201,2.729657414823957
